track_id,artists,track_name,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,track_genre
11jMqNuaE2vTsBBjESguoL,Los Enanitos Verdes,Igual Que Ayer,0.62,0.788,0.0276,0.018,0.0,0.369,0.856,rock
1T8grchCkVHRzP2McY9ARx,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
0teZhueymP3jVU4AXSqpkM,Bryan Adams,Merry Christmas,0.683,0.511,0.0279,0.406,0.000197,0.111,0.598,rock
6uoc1lU3r0pkC7lHhpSgTT,Talking Heads,Psycho Killer - 2005 Remaster,0.721,0.521,0.0613,0.0708,0.00545,0.127,0.942,rock
6iMzy3mIG2zVdMR15A6HmJ,OneRepublic;Alesso,If I Lose Myself - Alesso vs OneRepublic,0.518,0.829,0.0414,0.198,5.65e-06,0.125,0.148,rock
1aL952bo0KZTPevSl3207C,3 Doors Down,Kryptonite,0.544,0.848,0.0288,0.00395,5.22e-05,0.134,0.489,rock
0llVmVvhhn5vS5OdiYhq8C,The Rolling Stones,Too Much Blood - Remastered,0.592,0.909,0.051,0.0149,0.177,0.0571,0.479,rock
1xX6PCb6ZDyanJQuJOvGj0,OneRepublic,Christmas Without You,0.262,0.677,0.0528,0.447,0.0,0.205,0.365,rock
1J6PerHOktAzIr1ESnYwpt,The Beach Boys,We Three Kings Of Orient Are - 1991 Remix,0.231,0.158,0.0297,0.745,0.0,0.123,0.204,rock
5j8hhWf7dxILKgMsRSScbM,Zoé,Poli / Love - En Vivo,0.553,0.722,0.0327,0.101,2.83e-05,0.958,0.257,rock
4OtSo1ZTQWRWE53ZvBfBTV,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),0.381,0.894,0.037,0.0258,0.0,0.0251,0.797,rock
20oObdEfRtnT9PkZ6YqOP2,Jon Pardi,Fill 'Er Up,0.652,0.746,0.0286,0.0142,0.0,0.272,0.876,rock
5aZ1TeiMuTKqqPhYIR5hu1,Counting Crows,Mr. Jones,0.571,0.836,0.0371,0.194,4.09e-06,0.182,0.73,rock
3FkFxMaunvWoOXr7oEM9Qj,Red Hot Chili Peppers,Tippa My Tongue,0.573,0.913,0.0409,0.00861,0.0273,0.114,0.795,rock
1OMyYLAtYUlAKmZjnDKNgP,Bon Jovi,Say It Isn't So,0.454,0.805,0.0313,0.0229,0.0,0.358,0.591,rock
45u1g3oY1Tb0Ibmlwqo8f2,Tom Petty and the Heartbreakers,American Girl,0.552,0.823,0.0332,0.445,0.000129,0.366,0.775,rock
7cYSPJFfMSfWA8x8KgCBsi,YUNGBLUD,The Funeral,0.576,0.869,0.0339,8.57e-05,7.1e-05,0.0573,0.746,rock
0T7DQlfcadEUEjxoHeQQaL,Zoé,Labios Rotos - En Vivo,0.582,0.755,0.0288,0.0632,0.00658,0.931,0.311,rock
2MCUHzFEXf39cyzcNyKw7B,Weezer;AJR,All My Favorite Songs,0.605,0.7,0.0277,0.00998,0.0,0.116,0.588,rock
5rgy6ghBq1eRApCkeUdJXf,fun.;Janelle Monáe,We Are Young (feat. Janelle Monáe),0.378,0.638,0.075,0.02,7.66e-05,0.0849,0.735,rock
0txb2qyDV7sVBLv2KvtbW2,Andrés Calamaro;Julio Iglesias,Bohemio,0.784,0.461,0.0314,0.662,5.9e-05,0.107,0.733,rock
7ujmpF0vCLlFJJBPmiFXQR,Bryan Adams,Christmas Time,0.503,0.582,0.0253,0.472,0.0,0.103,0.326,rock
5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered,0.378,0.896,0.0407,0.000452,0.0,0.194,0.469,rock
1spwauDAwyEaot3ZxKdRYa,Owl City,Fireflies,0.513,0.663,0.048,0.027,0.0,0.118,0.476,rock
7upR6MamNGwahBsZJdgURY,Lenny Kravitz,It Ain't Over 'Til It's Over,0.66,0.752,0.0487,0.251,0.00398,0.322,0.934,rock
6MVVLMg67DcdaoHKmAV3ME,David Bisbal,Dígale,0.559,0.472,0.0299,0.583,0.0,0.146,0.305,rock
2rabcDOcCXXHOZx2pOZZRu,The Cranberries,Zombie,0.252,0.738,0.0446,0.0145,0.000497,0.375,0.256,rock
7x7i3XBKSM4AoLoPymDuh9,Ghost,Mary On A Cross,0.467,0.9,0.0451,0.000187,0.000493,0.105,0.554,rock
7A7FsIDnBMnz1PAnSOxUdh,Arctic Monkeys,Body Paint,0.556,0.315,0.0625,0.568,0.0,0.0774,0.256,rock
5Cgxae0bSnra1V8laWLcCq,Red Hot Chili Peppers,My Friends,0.303,0.71,0.0292,0.00575,0.00152,0.131,0.327,rock
2xIKC7clGKKhCwFnAuPtM6,Bryan Adams,Summer Of '69,0.5,0.908,0.0418,0.0166,0.0,0.128,0.744,rock
5AYpoODLJZtDlP64IbpHCj,Panic! At The Disco,Don't Let the Light Go Out,0.492,0.59,0.0313,0.00109,0.0023,0.271,0.179,rock
5dvBeCMTzUNjyWIcuykzyh,Kaiser Chiefs,Everyday I Love You Less And Less,0.49,0.956,0.0407,0.00466,6.15e-06,0.242,0.577,rock
2QLFTiSNgt6cT3aQdeGFhd,The Killers;Ryan Pardey,Don't Shoot Me Santa,0.588,0.847,0.0705,0.0601,0.0,0.307,0.662,rock
5llJJM8CQpZhfUBwrJzp4c,Blur,The Universal,0.32,0.546,0.0278,0.181,1.98e-06,0.0928,0.263,rock
5J5IcNcokBBSrn5k7hqaot,The Beach Boys,Frosty The Snowman - 1991 Remix,0.426,0.473,0.0335,0.353,0.0,0.0234,0.937,rock
6SQDhaDMwLeRGHfyLb00d4,Midival Punditz;Karsh Kale;Raghu Dixit,Train Song,0.397,0.684,0.0419,0.0486,0.0075,0.11,0.87,rock
0oNAk9UuXKevlRuhvM64J0,Panic! At The Disco,Don't Let the Light Go Out,0.492,0.59,0.0313,0.00109,0.0023,0.271,0.179,rock
2Z7jgbfY2gggLzTiwzGVUy,Vance Joy,Catalonia,0.399,0.801,0.0544,0.32,0.0,0.308,0.696,rock
1jJ893m6WM9aztKtzYmNJY,blink-182,All The Small Things,0.442,0.9,0.0529,0.0109,0.0,0.395,0.609,rock
0eKdJWDjubf1rbyCm0D59b,OneRepublic,Christmas Without You,0.262,0.677,0.0528,0.447,0.0,0.205,0.365,rock
6qwh96ZT5T3sXocuNHiDT4,Lionel Richie,Dancing On The Ceiling,0.688,0.874,0.0521,0.121,0.0,0.394,0.709,rock
4U2JpOMa70XHieiT6jHLUd,blink-182,All The Small Things,0.442,0.9,0.0529,0.0109,0.0,0.395,0.609,rock
44Wxh9IQnoVNg5nvy9f1Zn,Panic! At The Disco,Don't Let the Light Go Out,0.492,0.59,0.0313,0.00109,0.0023,0.271,0.179,rock
0NrXd3e8BRWhpyy9nsDQLF,Kaiser Chiefs,Modern Way,0.536,0.764,0.0393,0.0302,1.06e-05,0.104,0.294,rock
6YDxKInNpSO0idxISQmeel,Bastille,Hope For The Future,0.449,0.411,0.0329,0.742,0.101,0.112,0.109,rock
6FvZIDTCtmWC4KERBlLQ5f,Babasónicos,Como Eran Las Cosas,0.696,0.448,0.0333,0.452,2.43e-05,0.0904,0.569,rock
1qwno7xb5mJe71xtMS6jl2,K.Flay,High Enough,0.606,0.62,0.0298,0.0301,0.0916,0.167,0.543,rock
4FJFz3htV3dahKGoa2mGzh,OneRepublic,Rescue Me,0.761,0.606,0.0424,0.157,0.0,0.574,0.646,rock
5LtfkPYweu6J5mDpOkCO5M,Alejandro Fernández,Me Hace Tanto Bien,0.55,0.765,0.0417,0.534,0.0,0.0791,0.592,rock
0sBJA2OCEECMs0HsdIQhvR,OneRepublic,West Coast,0.685,0.699,0.0349,0.317,0.0,0.0895,0.884,rock
5dmC4IGuPsAzJNigeCFLO9,Tom Petty,Zombie Zoo,0.685,0.886,0.0323,0.0328,0.0,0.0362,0.819,rock
34i7NHDEXFHbmbT8Zc9LRO,The Police,Can't Stand Losing You - Remastered 2003,0.736,0.793,0.29,0.0633,0.000815,0.0531,0.912,rock
1qDoWU4x0bS41eNKS9tTvy,The Cranberries,Zombie,0.252,0.738,0.0446,0.0145,0.000497,0.375,0.256,rock
1rjG7SQyLz8ih1PRKdhntE,YUNGBLUD,Life On Mars? - Live At A Bowie Celebration 2021,0.478,0.536,0.0319,0.631,0.000102,0.145,0.256,rock
4wJSJfK4TpN34ijo6gWTmZ,Bryan Adams,Christmas Time,0.503,0.582,0.0253,0.472,0.0,0.103,0.326,rock
6YEr9QWiDprJLOaQUVA4tg,Rod Stewart;Dave Koz,Let It Snow! Let It Snow! Let It Snow!,0.549,0.4,0.0284,0.835,0.0,0.178,0.49,rock
2aeoP0ljsjIzlG0wfnYVKZ,Imagine Dragons,Thunder,0.601,0.824,0.0474,0.00866,0.173,0.155,0.246,rock
3DamFFqW32WihKkTVlwTYQ,Owl City,Fireflies,0.512,0.662,0.0439,0.0275,0.0,0.118,0.472,rock
1ihSSnA4d0dcxQouy7gtNJ,Juanes,Es Por Ti,0.694,0.761,0.0263,0.176,3.63e-05,0.123,0.866,rock
6S70OrI0CsYO0nD1l6qvDP,Tom Petty and the Heartbreakers,Christmas All Over Again,0.44,0.838,0.0423,0.0956,0.0,0.473,0.619,rock
58W0qvadgkqy1AqYEYl9m7,Fleetwood Mac,Landslide - 2018 Remaster,0.428,0.292,0.0307,0.859,0.00105,0.191,0.508,rock
12sPGeSWgxY2zpPupFYIrZ,Volbeat,Sorry Sack Of Bones,0.407,0.954,0.0532,0.000629,0.186,0.0545,0.454,rock
5m3GmwLuZSP00IzHdxsDIV,Andrés Calamaro,Cuarteles De Invierno,0.488,0.627,0.0295,0.429,0.000133,0.114,0.482,rock
0AOmbw8AwDnwXhHC3OhdVB,Thousand Foot Krutch,Courtesy Call,0.531,0.638,0.0809,0.00409,0.0,0.0822,0.445,rock
5ftfVzSLIi5ZxYdNbRtf41,The Black Keys,Never Gonna Give You Up,0.557,0.665,0.0328,0.321,0.000281,0.0713,0.437,rock
1voWvcJy8AfS70n8wIsr7h,Tom Petty and the Heartbreakers,Christmas All Over Again,0.44,0.838,0.0423,0.0956,0.0,0.473,0.619,rock
1YjXQJ3GTOpwjYoewWrvou,Talking Heads,Slippery People - 2005 Remaster,0.89,0.63,0.0726,0.00876,0.00219,0.0179,0.828,rock
5kUC2hxjPoTsF5t7rL0E3s,Christina Perri,i'll be home for christmas,0.407,0.0931,0.0375,0.945,2.59e-06,0.191,0.327,rock
1AO5q3PNXDWNwgern0S2zt,Lynyrd Skynyrd,Sweet Home Alabama,0.614,0.724,0.0247,0.217,0.000256,0.146,0.902,rock
6QvyaYlJSCW6ft7dYHNxBA,OneRepublic,Counting Stars,0.659,0.741,0.0388,0.072,0.0,0.166,0.454,rock
03mHinvLdrdSTd7w4GPXwH,Arctic Monkeys,There’d Better Be A Mirrorball,0.511,0.367,0.0319,0.642,0.0122,0.186,0.323,rock
5KaVoEhxf1UwParyAjzHVA,The Killers,Mr. Brightside,0.344,0.931,0.0783,0.00104,0.0,0.0903,0.251,rock
7GSjLpzfohM3HXz2PxS4fX,Juanes,El Burrito De Belén,0.679,0.926,0.0612,0.118,0.0,0.302,0.934,rock
1xOiqBrHxYTC0u3NKagA8b,Panic! At The Disco,Don't Let the Light Go Out,0.492,0.59,0.0313,0.00109,0.0023,0.271,0.179,rock
04bNiW1CiMHWM0kSDvbLzp,grandson,Blood // Water,0.505,0.892,0.139,0.00162,0.00177,0.148,0.629,rock
0HXnNR8t6ckKrZPQxtUdeV,Rod Stewart,Sailing,0.43,0.375,0.0289,0.374,0.376,0.316,0.189,rock
6QqltTdyBhawkxkP2DL4z6,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
4uKuEbXEhONi9VIUbjBVqy,Rod Stewart,Santa Claus Is Coming To Town,0.759,0.451,0.0471,0.611,0.0,0.263,0.679,rock
7D9CMVj8TeaozjxYCIE5oF,Counting Crows,Mr. Jones,0.571,0.836,0.0371,0.194,4.09e-06,0.182,0.73,rock
1iSyH8ek7Eqc8UWOReZaqg,OneRepublic,I Ain't Worried,0.704,0.797,0.0475,0.0826,0.000745,0.0546,0.825,rock
4Qhrm7g3QItkvInW5zgvaV,Queen,Scandal - Remastered 2011,0.639,0.805,0.032,0.0383,0.00244,0.312,0.507,rock
1qDBS9KUCj7JGI6g6xmouE,Jaymes Young,Infinity,0.671,0.673,0.0444,0.15,5.16e-05,0.304,0.493,rock
7os4oiaoa9iyBrf9jZxmJ6,Sam Fender,The Dying Light - Winter Edit,0.459,0.606,0.038,0.296,8.37e-05,0.113,0.234,rock
6dsmAUGQAng00srCMvfd8z,The Rolling Stones,As Tears Go By - Mono Version,0.329,0.282,0.0294,0.71,0.00265,0.158,0.393,rock
7vk9zUEjQgePrf5K3oB7iC,Panic! At The Disco,Viva Las Vengeance,0.211,0.821,0.0732,1.25e-05,0.0329,0.104,0.371,rock
08k0JhCj8oJLB7Xuclr57s,Weezer,My Name Is Jonas,0.261,0.947,0.0487,0.000193,0.00326,0.31,0.552,rock
4IozWWJXIUlGqYXR9xbHxU,Jaymes Young,Infinity,0.671,0.673,0.0444,0.15,5.16e-05,0.304,0.493,rock
72ujfr1bM2nzr7YfiiJIhI,Tom Petty,Zombie Zoo,0.685,0.886,0.0323,0.0328,0.0,0.0362,0.819,rock
6WwoaXSpEJ75vG1t674Cmm,Weezer,Say It Ain't So,0.635,0.551,0.0354,0.00743,1.82e-05,0.07,0.451,rock
5J5VBW8G9ViJfzX5FEYvni,Tom Petty and the Heartbreakers,Christmas All Over Again,0.44,0.838,0.0423,0.0956,0.0,0.473,0.619,rock
21excOPd45gzWN8zCt8Vhw,Annie Lennox,Angels From The Realms of Glory,0.523,0.322,0.0285,0.535,0.0,0.132,0.3,rock
06Stw5UCrKYwPBxsTOfBtA,Ghost,Mary On A Cross,0.467,0.9,0.0451,0.000187,0.000493,0.105,0.554,rock
6ZkwokCipkGiqvpnIt2APo,The Cranberries,Linger,0.201,0.762,0.0337,0.0953,1.46e-05,0.358,0.131,rock
2xOcbu4PTkikUk7Z8widN1,Ghost,Mary On A Cross,0.467,0.9,0.0451,0.000187,0.000493,0.105,0.554,rock
6k0X05danQOXSBTVek5DU1,SiM,The Rumbling,0.459,0.878,0.0688,5.62e-05,0.000307,0.371,0.494,rock
6iUGnSHReCwgHA00XVKPPe,Owl City,Peppermint Winter,0.451,0.803,0.0398,0.208,0.0,0.0764,0.145,rock
5KssLmpI5kFCx1sBYc1T8c,Jaymes Young,Infinity,0.671,0.673,0.0444,0.15,5.16e-05,0.304,0.493,rock
569hk4SuiumGEtW4Ps7Hph,Alejandro Sanz;Alejandro Fernández,A Que No Me Dejas,0.597,0.665,0.129,0.424,0.0,0.115,0.443,rock
4ymzjLJIaRsXoTvO8sfDpZ,Paul Simon,The Werewolf,0.742,0.684,0.137,0.139,0.0,0.115,0.547,rock
6Z8R6UsFuGXGtiIxiD8ISb,Capital Cities,Safe And Sound,0.655,0.819,0.0316,0.000176,0.00374,0.104,0.766,rock
3eDX2SnjVRG9hh0v074eEO,OneRepublic,Christmas Without You,0.262,0.677,0.0528,0.447,0.0,0.205,0.365,rock
14BH4qO7pgCmIe6mgLKOK3,BANNERS,Someone To You,0.468,0.936,0.0455,0.00568,0.0,0.24,0.663,rock
75hT0hvlESnDJstem0JgyR,Bryan Adams,Merry Christmas,0.683,0.511,0.0279,0.406,0.000197,0.111,0.598,rock
67qgsd4whaPzWZVZwqVHvZ,Bryan Adams,Merry Christmas,0.683,0.511,0.0279,0.406,0.000197,0.111,0.598,rock
6QDAJvROnF636DZ5ApeIuR,KISS,Hell Or High Water,0.57,0.939,0.0701,0.155,0.0,0.633,0.538,rock
0VBe5Wi5e0Gc3BD1MIos0i,OneRepublic,Sunshine,0.697,0.875,0.034,0.137,0.0,0.28,0.774,rock
5Xpn8seuohodh7p0DFk13V,Tom Petty and the Heartbreakers,Christmas All Over Again,0.44,0.838,0.0423,0.0956,0.0,0.473,0.619,rock
4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,0.704,0.797,0.0475,0.0826,0.000745,0.0546,0.825,rock
2VAP6MX4qujgqVSmU6Mrw1,Bastille,Remind Me,0.744,0.744,0.142,0.247,0.0,0.116,0.662,rock
6JlGpQNMYS1iVjcGArDAfn,The Beach Boys,"Merry Christmas, Baby - 1991 Remix",0.695,0.494,0.058,0.31,0.0,0.0888,0.816,rock
5ISy0AzfziXIsYde5UdsN9,David Bisbal,Antes Que No,0.635,0.924,0.0546,0.153,2.63e-05,0.0827,0.666,rock
0lpdGobBIXUFiPaZpDR1Bj,Skillet,Surviving the Game,0.535,0.979,0.0597,0.000666,0.0,0.084,0.432,rock
2u0CelO5c81XS7z3dGpHbS,The Neighbourhood,The Beach,0.245,0.64,0.0608,0.131,8.11e-06,0.0766,0.105,rock
0vlXeqFl1qgL9fkq1wnPgp,OneRepublic,Christmas Without You,0.262,0.677,0.0528,0.447,0.0,0.205,0.365,rock
09DBu6VDEuHlHii5zeDLEY,Bastille,Merry Xmas Everybody - For Nest Audio Sessions,0.56,0.394,0.0307,0.365,0.0,0.213,0.382,rock
7816irfzlAgs6ACKmCWg5C,Bryan Adams,Summer Of '69,0.5,0.908,0.0418,0.0166,0.0,0.128,0.744,rock
32kz93hA4ac01juOqcSItF,The Rolling Stones,Start Me Up - Remastered 2009,0.631,0.932,0.0354,0.0429,0.137,0.0918,0.971,rock
077QV0UtmRfVEw6kFvminm,Bryan Adams,(Everything I Do) I Do It For You,0.526,0.365,0.028,0.0775,1.37e-05,0.0618,0.254,rock
4LgWrfYiwdstak9a4i6DZw,KISS,Detroit Rock City - Edit,0.521,0.954,0.0909,0.0295,5.02e-05,0.25,0.45,rock
0RxS9ewuTiHP4qWLLoNERI,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
7gyzXunQxTRapIBtkIoG7K,Bryan Adams,Christmas Time,0.503,0.582,0.0253,0.472,0.0,0.103,0.326,rock
5MxNLUsfh7uzROypsoO5qe,Aerosmith,Dream On,0.307,0.433,0.029,0.388,9.08e-05,0.332,0.224,rock
4doxKRgGXvYxIMBcFVQ1X6,Bryan Adams,Christmas Time,0.503,0.582,0.0253,0.472,0.0,0.103,0.326,rock
6RLT4oQWaW3WiBmuTFBZnI,Volbeat,The Devil's Bleeding Crown,0.321,0.909,0.041,1.62e-05,0.139,0.0442,0.209,rock
6lJ4R2yQFUCevI7hVw9vnC,The Beach Boys,Frosty The Snowman - 1991 Remix,0.426,0.473,0.0335,0.353,0.0,0.0234,0.937,rock
49oArb5U9DsUXpPSjDPsob,Creedence Clearwater Revival,Have You Ever Seen The Rain,0.779,0.662,0.0284,0.141,1.16e-05,0.119,0.811,rock
2UzNyk6tBmMaXf1dphGUo0,Volbeat,The Devil's Bleeding Crown,0.321,0.909,0.041,1.62e-05,0.139,0.0442,0.209,rock
4G2fFCj5aNd7GkOIEjMaU2,The Goo Goo Dolls,Christmas All Over Again,0.457,0.768,0.0316,0.000357,0.0098,0.141,0.554,rock
0DEFtmsXFtFwEUwptZKVwI,The Goo Goo Dolls,"Yeah, I Like You",0.479,0.938,0.0376,7.54e-05,0.000153,0.117,0.431,rock
2UREu1Y8CO4jXkbvqAtP7g,Skillet,Monster,0.64,0.957,0.0741,0.0431,0.0,0.0789,0.692,rock
7JL2Fh0ciZuujo0XsvAah7,The Beach Boys,Frosty The Snowman - 1991 Remix,0.426,0.473,0.0335,0.353,0.0,0.0234,0.937,rock
42wrGE9uzMGFettCcPThfl,The Beach Boys,God Only Knows - Mono / 1997 Remastered,0.524,0.487,0.0299,0.253,0.0,0.0579,0.482,rock
2ool4lj9DOLJpvdHMFMj4x,The Beach Boys,Little Saint Nick,0.551,0.424,0.0353,0.637,0.0,0.165,0.925,rock
4tL0U1zThI2buyH4gZZyjM,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
1FaJAcRI9aJ8dGDdkVUR6s,Billy Idol,Rebel Yell,0.531,0.864,0.0611,0.000753,0.00046,0.354,0.485,rock
6fQOIKOV2aVrPbpH4VFQsS,Red Hot Chili Peppers,Tippa My Tongue,0.573,0.913,0.0409,0.00861,0.0273,0.114,0.795,rock
6zC0mpGYwbNTpk9SKwh08f,Eric Clapton,Wonderful Tonight,0.572,0.214,0.0293,0.649,0.129,0.125,0.485,rock
0FtatFiR93fHKIdLxmv8ar,Panic! At The Disco,"Hey Look Ma, I Made It",0.577,0.834,0.0689,0.0134,0.0,0.121,0.575,rock
4Pqw6z0vsDvGeuxFmSorBN,The Police,Behind My Camel - Remastered 2003,0.509,0.326,0.0254,0.0618,0.805,0.293,0.229,rock
4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,0.414,0.404,0.0499,0.271,0.0,0.3,0.224,rock
7LgxwpEn6DbkW7M5EHNA9P,James Blunt,Bonfire Heart,0.575,0.821,0.0533,0.184,0.0,0.124,0.473,rock
6uPNJqmDLsgAJnNTR5V7QP,ZZ Top,Sharp Dressed Man - 2003 Remaster,0.527,0.786,0.0362,0.000153,0.00271,0.085,0.343,rock
69DkySvtBDM4Czz2lHx6gw,Scorpions,Wind Of Change,0.429,0.63,0.0329,0.078,0.0,0.104,0.211,rock
0z5x3VmmQ7cyTeOP7VAf3T,Arctic Monkeys,Perfect Sense,0.52,0.478,0.0276,0.61,0.00122,0.105,0.545,rock
6fNhZRFEkBfgW39W3wKARJ,Bastille,Pompeii,0.679,0.715,0.0407,0.0755,0.0,0.271,0.571,rock
40riOy7x9W7GXjyGp4pjAv,Eagles,Hotel California - 2013 Remaster,0.579,0.508,0.027,0.00574,0.000494,0.0575,0.609,rock
4jfBzfvzRe4RLPcyM5qap5,The Beach Boys,Frosty The Snowman - 1991 Remix,0.426,0.473,0.0335,0.353,0.0,0.0234,0.937,rock
5nNQahs5mbb10bdHqcznWT,The Cranberries,Zombie,0.252,0.738,0.0446,0.0145,0.000497,0.375,0.256,rock
421JZANz2BLC2loXW51XSF,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
1TfqLAPs4K3s2rJMoCokcS,Eurythmics;Annie Lennox;Dave Stewart,Sweet Dreams (Are Made of This) - Remastered,0.692,0.711,0.0317,0.225,0.0,0.12,0.875,rock
4jpImWrX1hDIHHkVL9qpeu,Imagine Dragons,Thunder,0.601,0.824,0.0474,0.00866,0.173,0.155,0.246,rock
6Tvzf3VEi16JMhAgOwdt2y,Imagine Dragons,Birds,0.649,0.517,0.0297,0.0146,1.63e-06,0.145,0.35,rock
7nIyZpAsOH3U0dYBiozXea,The Yellow Diary,Tere Jeya Hor Disda,0.561,0.526,0.0258,0.774,0.00605,0.103,0.463,rock
3EnNe8UZH4I0ZvFg9X3MVO,Lenny Kravitz,It Ain't Over 'Til It's Over,0.66,0.752,0.0487,0.251,0.00398,0.322,0.934,rock
2ziXC5o41KXiw3LoG8p82t,All Time Low,Blinding Lights,0.449,0.886,0.0624,0.00248,7.48e-05,0.0743,0.61,rock
4B8ROu7Pp6tbRMzbJQGixj,blink-182,Ghost On The Dance Floor,0.532,0.969,0.0581,2.41e-05,0.0265,0.0912,0.547,rock
3mHSlJiqWCut98cVJYQyCn,Counting Crows,Mr. Jones,0.571,0.836,0.0371,0.194,4.09e-06,0.182,0.73,rock
6nIXU4XGOmCv7WEItFV2cp,The Beach Boys,"Merry Christmas, Baby - 1991 Remix",0.695,0.494,0.058,0.31,0.0,0.0888,0.816,rock
7weuZfLzuEUsHq5jvpP3im,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
1C6kyXe2Ey9fJWbKJbHyGD,Alejandro Sanz;Alejandro Fernández,A Que No Me Dejas,0.597,0.665,0.129,0.424,0.0,0.115,0.443,rock
3pHI91Yzcv8MXmtNqAElpb,Tom Petty and the Heartbreakers,Christmas All Over Again,0.44,0.838,0.0423,0.0956,0.0,0.473,0.619,rock
1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,0.671,0.673,0.0444,0.148,5.29e-05,0.304,0.494,rock
1p9aRm4n7oG5hvPhREVHfh,Vance Joy,Riptide,0.483,0.731,0.0381,0.436,0.0,0.151,0.484,rock
0P9Kg7MUJ8ygcKSOPh1LfJ,Queens of the Stone Age,Burn The Witch,0.452,0.819,0.0863,0.175,0.69,0.224,0.423,rock
34kHexFdmug6nYZzkz3hc0,Babasónicos,Como Eran Las Cosas,0.696,0.448,0.0333,0.452,2.43e-05,0.0904,0.569,rock
5zGtItgkDE0pUB1WbSe3Po,Andrés Calamaro;Vicentico,Tuyo Siempre,0.706,0.525,0.0298,0.682,9.34e-05,0.175,0.73,rock
2Ns9vtFyKhGoI0vCFLHQOR,Los Enanitos Verdes,Eterna Soledad,0.558,0.403,0.0245,0.328,0.0,0.171,0.148,rock
75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),0.629,0.547,0.055,0.72,0.00314,0.0604,0.197,rock
6VDdsnE5y6OYV9UTyvv8p6,Juanes,Vía Láctea,0.671,0.575,0.0575,0.0046,0.000217,0.123,0.647,rock
7kgnklf0HG5upgIo0N4SYa,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
0N8d25eR5OMLON40UYIukg,Juanes,Dancing In The Dark,0.629,0.486,0.0305,0.497,0.0,0.117,0.382,rock
3M1kaOBZv0cvlXK7xYCT1Z,Weezer,O Come All Ye Faithful,0.516,0.818,0.0393,0.00701,0.0,0.337,0.769,rock
1ZrHAfrQp4wGpdQk7ThIMc,Rod Stewart;Michael Bublé,Winter Wonderland,0.684,0.491,0.0361,0.71,0.0,0.144,0.4,rock
77Xloo4rcKZCanevLIPy2z,The Goo Goo Dolls,"Yeah, I Like You",0.479,0.938,0.0376,7.54e-05,0.000153,0.117,0.431,rock
21i2PhBdDKSlJ5gJZl2M7V,Chicago,(Because) It's Christmastime,0.711,0.742,0.0294,0.172,0.000838,0.0502,0.73,rock
3BenEWAgg15dTCiLpETlSO,The Beach Boys,God Only Knows - Mono / 1997 Remastered,0.524,0.487,0.0299,0.253,0.0,0.0579,0.482,rock
66X1ngv1jd8ll1qj6A6BJq,OneRepublic,Christmas Without You,0.262,0.677,0.0528,0.447,0.0,0.205,0.365,rock
38h5gL20FSZ9jBuhHuSOBe,James Blunt,Wisemen,0.635,0.701,0.0268,0.253,4.91e-05,0.165,0.633,rock
2p3Wbdb4HDfS1jEJ1s5CoR,Red Hot Chili Peppers,Eddie,0.515,0.809,0.0512,0.00455,0.0723,0.0905,0.525,rock
4IPD2ahXpRL6juxejxDSHh,blink-182,"Happy Holidays, You Bastard",0.409,0.99,0.115,0.02,0.0,0.513,0.962,rock
5Exj7yGctXExjvg2FrVZh3,Bastille,Revolution,0.629,0.755,0.206,0.0799,0.0,0.141,0.78,rock
0sosYeHBP6O8C13IVW8YbG,Christina Perri,Merry Christmas Darling,0.544,0.291,0.0274,0.714,0.000288,0.0963,0.168,rock
3u5nVnZm4FhViSGYeVTRFe,Imagine Dragons,Demons,0.5,0.71,0.0339,0.19,0.00025,0.269,0.419,rock
3SWqGa1J0M7hSBUDM0KePD,The Score,Legend,0.601,0.757,0.028,0.0139,8.85e-05,0.0727,0.462,rock
7JKeRODQpE6XSOkHUYJrc3,Ghost,Square Hammer,0.529,0.903,0.0483,3.31e-05,0.182,0.259,0.746,rock
3omnDqXnlC4awZfUrGQSDN,The Killers;Toni Halliday,A Great Big Sled,0.532,0.872,0.0636,0.00223,0.0,0.283,0.299,rock
